timestamp_us,rssi,num_subcarriers,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51
6200000,-60,52,15.1737,16.1597,16.9794,17.8661,18.932,19.6606,20.4363,20.9744,22.0802,21.7718,22.5711,22.5583,23.0661,22.59,22.9749,22.7662,22.7872,21.8733,21.8947,21.2398,20.6465,19.5057,18.3342,17.85,16.9552,16.0791,14.452,13.744,12.6491,12.7018,11.8363,10.0382,9.6716,9.1717,8.3108,7.3948,7.7774,6.8906,6.9074,7.0769,7.1963,7.348,7.5851,8.135,8.3591,8.3912,9.5209,10.7218,11.122,11.7053,13.3325,13.7604
6220000,-58,52,14.2371,15.6944,16.7251,17.6204,18.6845,19.9034,20.2485,21.1313,21.1158,21.9068,21.8641,22.7541,22.6172,23.3821,23.0304,22.7387,22.3374,21.7998,21.4858,21.2579,20.1477,19.3217,18.8389,17.9943,17.0208,15.8645,15.1631,13.9764,13.01,11.8452,11.3335,10.0443,9.625,8.1902,8.2434,7.5359,7.5705,7.1167,6.5795,7.1952,7.0782,7.0096,7.404,8.3301,8.3992,8.6645,10.2871,10.5712,11.0065,12.0637,13.1418,14.1378
6240000,-57,52,14.971,16.0023,16.3948,17.6932,19.1968,19.76,20.851,20.8563,21.5692,22.5586,22.5817,23.0462,23.7743,22.9703,22.7707,23.1031,22.5936,21.8764,21.7952,20.8216,20.3379,19.7986,19.3765,17.9874,16.783,15.5596,15.0902,14.1046,13.3106,11.9311,10.9219,10.4438,9.9831,9.1408,8.6581,7.8994,7.5075,7.679,6.9099,7.1806,7.4072,7.3543,7.7805,7.3576,8.2876,8.6965,9.4551,10.2315,11.3127,12.0236,12.8118,13.6973
6260000,-62,52,15.023,16.3674,17.1141,18.1012,18.2765,19.538,20.649,20.6403,21.713,21.7171,22.1243,22.9472,22.7683,22.9842,23.2896,22.4674,23.3595,22.4377,21.4283,21.3506,20.5351,19.7985,18.6681,18.1608,17.104,16.1862,15.1266,14.0652,13.0319,11.7616,11.278,10.1615,9.6911,9.2487,8.8836,7.5967,7.281,6.9092,7.1729,7.1876,6.9309,7.1744,8.3816,7.7842,8.226,8.7143,9.2649,10.8028,11.6461,12.0288,13.4455,13.998
6280000,-56,52,15.4204,15.7472,16.7205,17.7642,18.7731,19.6165,20.4474,21.1168,21.5926,22.1011,22.8164,22.9082,22.6572,23.0705,23.0125,22.7883,22.6995,21.744,22.0382,20.4909,20.0939,19.1187,18.9905,18.0985,16.9949,15.7873,14.9013,14.1241,13.5314,12.3453,11.4807,10.3069,9.6003,9.2153,8.7915,7.777,7.5368,6.7058,6.9719,7.5173,7.0974,6.8552,7.6884,8.1155,7.6998,9.475,9.5125,10.8674,11.3032,12.1779,12.9842,13.0718
6300000,-58,52,15.1559,15.7018,17.0334,18.0996,19.0058,18.8856,20.687,20.8706,21.4748,22.1288,22.9352,22.8237,22.2019,23.3151,22.7876,22.4937,22.5208,22.1102,21.1822,20.4544,20.2662,19.6661,19.2027,18.1459,17.1284,15.955,14.8905,14.5694,12.9521,12.1274,10.7709,10.0097,9.2618,8.7313,8.0579,7.986,8.0342,7.2812,7.0787,6.6826,6.8193,7.1577,7.7548,8.2033,8.0348,8.8398,9.9162,10.8007,11.3622,11.8044,12.7141,13.9405
6320000,-56,52,15.3102,15.732,15.9524,18.0049,18.5333,19.2521,20.0901,20.8002,21.3073,22.3745,22.6194,23.0665,23.2335,23.1546,22.6114,23.0894,22.4854,22.1471,21.8563,21.1538,20.0369,18.6913,17.9774,18.0542,16.5343,15.9114,15.2044,13.8252,13.046,12.278,11.5928,10.054,10.0827,8.9639,9.0698,7.6311,7.58,6.9549,6.2597,6.9473,7.3142,7.4661,7.4868,8.0425,8.4117,8.6647,9.5511,10.5822,11.6166,12.3325,13.2117,13.6228
6340000,-68,52,14.9222,16.3677,16.3191,17.4472,18.5456,19.6181,20.7596,21.544,21.3822,22.4283,21.96,22.9392,23.4301,22.5507,22.8979,23.252,22.4637,22.2424,21.7069,20.7402,20.2112,19.8778,18.8517,17.6105,16.9433,15.811,15.0931,13.8986,13.2461,11.9254,11.511,10.0424,10.1803,9.0672,8.6953,8.0338,8.0922,6.9424,6.437,7.3943,6.8583,7.2847,7.9019,8.3553,8.2318,9.0471,9.8949,10.7838,11.0563,12.586,13.0925,14.0063
6360000,-70,52,14.566,16.004,17.2229,17.6476,18.8419,19.7426,20.1804,21.0263,21.7002,22.079,22.8302,22.633,23.4104,22.7838,23.0524,22.7719,22.6425,21.3842,21.2677,20.5985,20.4439,19.5985,18.7084,17.8466,17.0609,16.2656,15.2975,13.2449,12.9414,11.9456,10.8353,10.6747,9.9692,9.089,8.9806,7.7211,7.0019,7.4353,7.1172,7.0678,6.5271,7.3604,7.1429,7.6648,8.761,9.0219,10.1642,10.1411,10.9325,11.6579,12.8535,13.9193
6380000,-62,52,14.9324,15.7599,16.5882,17.4115,18.4109,19.502,20.1096,20.9173,21.7563,21.8684,22.2796,22.6309,22.7953,23.0258,23.0082,22.6572,22.1399,21.746,22.3214,20.6163,20.3816,19.7918,18.516,17.7872,16.981,15.4516,15.2629,14.0954,13.38,12.5892,11.1254,10.1941,9.6498,8.9081,8.5782,7.7863,7.9104,6.8733,6.9113,7.1778,7.1072,6.6755,7.1693,8.4892,8.3231,9.0626,10.2348,9.8198,10.8263,12.359,12.7071,14.1644
6400000,-65,52,16.0057,15.8993,17.4517,17.3981,18.3402,19.5365,20.562,20.9351,21.6777,22.7533,22.6054,22.3631,23.1213,22.7521,23.0022,22.8388,22.3161,22.3651,21.357,21.0708,20.5745,19.6323,18.5138,17.6455,16.7161,16.1916,15.052,14.2191,13.2676,11.8038,11.0209,10.3869,9.709,8.8698,7.9511,7.9357,7.4659,6.7914,6.5491,6.6296,7.1597,7.3059,7.9413,8.223,8.541,8.9637,9.7537,10.4504,11.1634,12.384,13.5102,13.875
6420000,-71,52,14.9275,15.7916,16.7103,17.6086,18.2299,19.0806,20.0368,21.6066,21.5032,22.7917,22.0415,21.7947,23.2896,22.7229,23.2082,23.3553,22.6203,21.4552,21.1048,21.5873,20.8985,19.584,18.7457,17.3724,17.1645,16.0469,14.6883,14.546,13.6773,11.8869,10.975,10.8954,9.5395,8.6438,7.8291,8.1481,7.3477,7.5047,7.6061,7.1548,7.321,7.423,7.5768,8.0635,8.337,8.9582,9.3946,10.8485,11.0843,11.7802,13.4659,13.8057
6440000,-70,52,15.815,16.2186,16.8082,18.2755,18.7716,19.7942,20.2688,20.7891,21.7042,21.993,22.4534,22.921,23.1461,23.0409,23.3374,22.8841,22.7218,22.0412,21.8117,21.0988,20.2042,19.4575,18.7959,18.2668,17.2182,15.6809,15.1726,14.3706,12.8018,12.5744,11.6667,10.2091,9.6456,9.0892,8.3567,7.9669,7.2301,7.4226,7.1036,6.9823,7.4459,7.2795,8.1347,7.6858,8.3039,8.9774,9.4505,10.666,11.2405,12.6822,13.877,13.4252
6460000,-56,52,14.9515,16.4147,16.7583,17.1023,18.5135,19.2124,20.209,21.372,21.867,22.017,22.4836,22.7896,22.6503,23.0169,23.0431,22.6244,22.381,22.2692,21.2058,20.5705,20.491,19.6362,18.5505,17.995,17.0683,15.8508,15.2932,14.2654,13.1286,12.2606,11.5636,11.126,9.6448,8.8488,8.479,7.6669,7.5904,7.1428,7.0522,6.9238,7.6755,7.3902,7.1224,8.1292,8.3964,9.0369,9.7286,10.0826,11.5891,11.9778,13.0931,14.2075
6480000,-69,52,15.2545,16.1222,16.945,17.9962,18.9369,19.4372,19.9766,20.3088,21.8777,21.9305,22.5067,21.7705,22.1442,22.7045,22.3774,22.9464,22.5625,21.985,21.2487,20.7651,20.1439,19.6285,19.4289,18.0504,16.9419,16.4108,15.396,13.6745,13.2096,12.0534,11.0331,10.7206,9.99,9.1686,8.3509,7.9316,7.5083,7.2245,6.9352,7.0444,6.9587,7.3805,7.434,7.5467,8.5502,9.3012,9.8271,10.4193,11.4176,11.7001,13.2188,14.2816
6500000,-56,52,15.0811,15.6088,17.32,17.579,18.5671,19.1877,19.8326,21.197,21.3771,22.0796,22.218,23.0417,23.2901,23.196,22.7493,23.2283,22.3561,21.7689,21.5458,20.8602,20.2201,19.5133,19.6087,18.1284,16.7969,16.1505,14.4678,13.9168,12.9192,12.0361,11.004,10.3699,10.0296,8.8857,7.8566,7.6001,7.5997,7.0049,7.3097,6.9379,7.1856,7.2769,7.3385,7.9005,8.4206,8.8333,10.0531,10.5818,11.0032,11.917,12.681,13.6298
6520000,-65,52,15.4777,16.508,17.035,17.8838,18.5584,20.4174,20.0312,20.5862,22.1134,21.812,22.4786,22.6567,23.683,22.8775,22.5239,22.5471,22.3444,21.656,21.5401,20.5013,20.6008,19.8501,18.9572,17.8046,16.8767,15.798,15.0952,13.9087,12.8231,12.2692,11.7012,10.2595,9.926,9.187,8.6374,8.5187,7.5406,6.8781,6.5141,7.3085,6.8069,7.3984,8.3849,7.932,8.861,9.1798,9.1147,10.0618,10.9728,12.2857,12.7669,14.2737
6540000,-55,52,15.0826,16.4703,16.7384,17.4383,18.8476,19.5369,20.0794,20.4872,21.7004,22.0676,22.2998,23.3404,23.6403,23.1835,22.2898,22.3982,22.6233,22.7898,21.8065,21.0294,20.6706,19.4637,18.6501,18.2487,16.7811,16.0721,15.5275,14.3308,13.3757,12.0459,11.3836,10.4644,9.1773,9.3597,8.7222,7.8557,7.8144,7.1757,7.6471,6.8251,7.2702,7.2877,7.3839,8.0232,7.9264,8.7802,9.6264,10.5362,10.8275,11.9086,13.138,13.7876
6560000,-71,52,14.7028,16.0798,17.3667,17.7788,18.5643,19.426,20.3543,21.2957,22.0163,22.1069,22.2441,22.9979,23.067,23.1326,23.3528,23.232,22.6659,22.2526,21.7104,21.1551,20.1667,19.6311,18.8485,17.5946,16.6534,15.5824,14.9822,14.2066,12.8339,11.6356,10.7926,9.8913,9.3532,8.9382,9.1487,7.8533,7.1561,6.9007,7.2118,6.9281,7.0744,7.491,7.5741,7.8024,8.0497,8.7429,9.6778,10.6557,11.1647,12.3514,13.6045,14.6168
6580000,-63,52,15.7668,15.7003,17.0255,18.1007,19.0633,19.6754,20.3416,21.2184,21.7466,22.6104,22.5607,22.5599,23.4425,23.27,23.1549,22.4675,22.2393,22.2458,21.5277,20.7053,19.8315,19.6444,19.0518,17.6425,16.8832,16.2314,14.618,14.1505,13.5089,11.8343,11.2232,10.968,10.0423,8.7645,8.6842,7.8236,7.5381,7.5206,6.4754,7.1029,6.5152,7.6646,7.2261,7.7177,8.5218,8.9864,9.7576,10.6907,11.5241,12.2943,12.8313,14.3066
6600000,-72,52,14.3867,15.6629,17.5319,17.5781,18.6733,19.665,20.0287,21.4134,21.3656,21.9334,22.8453,22.6228,22.48,23.3486,23.1862,23.3022,22.5018,22.4126,21.7454,20.9685,19.983,19.8964,18.9528,17.818,16.3917,16.4264,14.7661,15.0547,13.5023,12.0383,11.0863,10.342,10.2651,8.5826,8.5193,7.6844,7.4149,7.468,7.0383,6.9003,6.8651,7.1466,7.5472,7.7034,8.8559,8.9021,10.0634,10.4975,11.2226,12.0222,13.6039,13.831
6620000,-67,52,15.0953,16.0826,16.6582,18.1155,19.3003,19.9265,20.2713,21.1598,21.0683,22.6854,22.363,23.3953,22.3465,23.2667,23.0101,22.5451,22.7227,21.7226,21.5429,20.9027,19.8746,19.552,18.9418,18.2081,16.9418,15.9021,14.4734,13.9386,13.4793,11.7709,11.338,10.7761,9.3184,9.1266,8.2011,8.072,7.6473,7.5445,7.5629,7.4253,7.0018,7.1589,7.5584,7.4523,8.6355,8.5076,9.7935,10.4109,11.5401,12.037,12.825,13.6815
6640000,-71,52,15.658,16.1173,16.4625,17.8829,18.7036,19.4348,20.4353,21.2962,21.6966,21.9215,22.1157,22.952,22.9988,23.3875,23.0749,22.2714,22.5412,22.3797,21.7433,20.5547,20.1252,19.5509,18.8669,17.8702,16.7153,16.1559,14.9081,13.6851,12.5803,12.577,11.7078,10.5278,9.3182,8.8181,8.1917,7.9381,7.7214,7.4412,6.6375,6.6272,7.3477,6.8818,7.6632,7.8248,8.6854,9.3863,9.7801,10.2578,10.8083,11.7403,12.9376,13.9234
6660000,-63,52,14.7775,16.2212,16.6934,17.2404,18.9746,19.0883,20.338,21.2006,21.264,22.242,22.8127,22.7084,23.0214,23.0518,23.0323,22.7538,22.6372,22.4625,21.6198,20.8402,20.1289,19.5382,18.8958,17.603,17.1985,16.167,15.0766,14.1499,12.6314,11.5792,11.4933,10.4295,10.1342,8.9072,8.2875,7.7756,8.022,7.5495,6.7689,6.5019,6.627,7.42,7.4746,8.509,8.4789,8.6754,9.4689,10.904,11.4222,12.3141,13.2914,13.9962
6680000,-68,52,15.112,16.1026,16.9015,17.783,19.0402,19.7983,20.3009,21.1615,21.1685,21.9186,22.4698,22.5942,23.3102,22.1584,22.8118,22.6269,22.4524,21.8047,21.7625,21.0551,21.0262,18.9358,18.5666,18.0834,17.1984,16.0552,15.2126,13.6663,12.9807,11.5726,11.3021,11.0448,9.7711,9.0788,7.9917,8.2379,7.4291,7.7877,7.5041,7.0177,7.1086,7.613,7.4681,8.0604,8.2586,8.9476,9.7835,10.3808,11.311,11.9796,12.8959,13.7324
6700000,-63,52,14.8886,15.7787,17.0748,17.5372,18.6459,19.6257,20.2401,20.4614,21.8361,22.157,21.9918,22.5427,23.3479,22.8296,22.7271,23.0011,22.4587,21.9697,20.9697,20.7167,20.1313,19.81,19.412,17.9109,17.317,16.2245,14.8271,13.9222,12.9225,12.5038,11.162,10.605,9.6854,9.0133,8.5656,8.0905,7.3584,7.3028,7.4754,7.0392,6.9805,7.1224,7.5027,7.7873,8.1641,9.6792,9.2439,10.2377,10.625,12.4724,12.7816,14.2463
6720000,-58,52,14.6779,16.1803,16.7077,17.8064,18.8952,19.8444,20.1832,21.0005,21.1712,21.7761,22.7748,23.0887,22.909,22.9359,23.3891,22.6501,22.8417,22.0,21.2121,21.0466,19.96,20.0045,19.374,17.5576,16.6586,15.3734,14.9177,13.7914,13.184,12.2504,11.3157,10.1897,9.9759,9.7008,8.1686,7.4516,7.396,7.0884,7.1233,7.0647,7.1407,7.3108,7.8033,7.4829,8.1248,9.0371,10.0807,10.439,10.6308,12.3476,12.6166,14.0951
6740000,-72,52,15.501,16.5721,16.6645,17.8939,18.2291,19.4033,20.0528,20.9938,21.2732,22.1893,22.2194,23.432,22.7655,23.0971,23.1861,22.5666,22.7109,22.07,21.5524,21.0447,20.3144,19.8052,18.7545,18.0334,16.6632,15.8073,14.9556,14.349,13.2158,12.472,11.8282,10.7516,9.4361,8.899,8.1501,7.7926,7.4786,7.3187,6.8268,7.2436,7.3454,7.2468,7.8033,8.1512,7.979,9.1164,9.4985,10.5532,11.5117,12.2863,12.9945,14.39
6760000,-55,52,15.2743,15.535,16.7024,17.6575,18.6309,19.975,20.315,21.7918,21.5982,21.4724,22.7132,22.6788,23.0259,23.4638,23.0594,22.2493,22.4281,22.2271,21.214,20.8158,20.3189,19.9546,19.0805,17.2126,16.8935,16.358,14.9142,14.4186,13.0475,12.469,11.7854,10.51,9.9363,8.6141,8.5176,8.1047,7.2254,7.0369,7.3911,7.3469,7.0235,7.0247,7.0278,7.6632,8.0282,8.5274,9.0881,10.1086,11.4246,12.2663,14.1095,13.8226
6780000,-58,52,15.3168,16.2978,17.1712,18.0635,18.9748,19.6163,20.5974,20.7735,21.7329,22.4797,22.542,22.4856,22.5493,23.0682,23.0401,22.6472,22.4832,22.1724,21.5277,21.3026,20.0738,20.1945,18.9635,18.1678,16.4044,15.7375,15.3092,14.4165,12.9853,12.291,11.6488,10.7778,9.1191,9.1541,8.6583,7.6393,7.3586,7.123,6.6917,6.7913,7.4708,6.5787,7.2207,7.8079,8.6507,8.3749,9.1379,9.9976,11.2625,12.4461,13.0159,14.2575
6800000,-62,52,14.8311,16.0927,17.5437,18.145,18.6284,19.515,20.4821,21.5934,21.696,22.3693,22.9298,22.5655,23.1635,23.0474,22.8497,22.9997,22.4607,22.2876,21.7818,21.1473,20.0589,19.1385,18.292,18.0862,16.7145,15.573,15.0734,13.669,13.4599,12.2298,11.8797,10.0305,9.5114,9.4452,8.7931,8.3771,7.2284,7.5013,7.6529,7.1937,6.8125,6.8764,7.8371,7.8605,8.3407,9.3393,9.7264,10.5323,11.351,12.4167,13.2943,14.3437
6820000,-61,52,15.1694,15.906,17.0781,17.4593,18.6612,19.8378,20.5148,21.4427,21.5204,21.5853,22.4911,22.568,23.5833,23.7139,22.7855,22.6141,22.5858,22.2054,20.83,21.5266,20.4372,20.1453,18.7446,18.0463,16.9068,16.3015,15.4195,14.2258,12.9333,11.8851,10.6112,10.6445,10.2842,9.0516,8.631,8.1828,7.1344,6.9137,6.8027,7.5888,7.2853,7.3169,7.45,7.9905,8.5887,8.9455,9.7426,10.8487,11.35,11.6153,13.1203,14.0997
6840000,-64,52,14.8473,15.2441,17.0203,17.9521,18.6857,19.6525,20.6949,20.9193,21.5214,20.9295,22.497,22.6377,22.7896,22.2612,22.8576,22.6315,22.7547,22.1769,21.0119,21.2173,19.8204,19.837,18.5168,17.5176,16.818,15.2138,15.1676,13.7385,12.8553,11.8985,11.4227,10.179,9.2873,8.6178,8.5915,7.8414,7.4944,7.5278,6.9208,6.8341,7.2832,7.0001,7.601,7.5886,8.6285,9.2979,9.8665,10.3763,11.2473,12.2416,13.589,13.8921
6860000,-62,52,14.6202,16.298,16.8689,18.0623,18.2262,19.5225,20.6319,20.8754,21.3547,21.848,22.4947,22.6489,23.0034,23.1458,23.0216,22.8155,21.7146,21.933,22.0314,21.1089,20.6833,19.5028,18.8921,17.3742,17.5501,16.1708,15.1162,14.018,13.4522,11.6907,10.8229,10.4997,9.9017,8.3466,8.1881,7.7544,7.1647,7.014,7.0551,7.2809,6.6594,6.9495,7.6353,7.8296,8.5655,9.1234,10.2941,10.0501,11.28,11.9357,12.9077,13.9685
6880000,-72,52,14.8411,16.1546,17.094,18.0662,18.5291,19.7288,20.4548,20.6159,21.2288,21.6196,22.5502,22.9525,22.901,22.5412,23.0235,22.5831,22.417,22.3301,21.9911,20.592,20.1111,20.0858,18.3121,17.8391,16.9553,15.9427,14.4714,14.1552,13.3753,12.182,11.0736,9.9887,9.6487,8.9061,8.4424,7.6576,7.5973,6.9146,7.0367,7.4663,7.1902,7.5204,7.423,7.768,8.7706,8.669,9.4917,10.5772,10.9457,12.267,13.0085,14.2022
6900000,-61,52,14.9485,15.9412,17.1795,17.9837,18.5578,19.5005,20.2486,20.9446,21.2563,22.4374,22.7005,23.1038,23.138,23.1776,23.3969,22.2491,22.4057,22.1305,21.3644,20.8461,20.1031,19.2039,18.7423,18.0601,16.6452,15.4861,14.8876,13.8894,12.9046,11.9881,11.2987,10.2673,9.5866,9.0617,8.1987,7.5578,7.9594,7.308,6.953,7.1668,7.0235,7.0222,6.951,7.7767,8.7934,9.1179,9.8226,10.2838,11.3495,12.077,12.9684,13.8898
6920000,-68,52,15.4675,16.2792,16.9725,17.5533,18.5915,19.9684,20.6566,20.6719,20.9957,21.9392,22.1222,22.6673,23.1936,22.9864,23.4504,22.7945,22.686,22.2534,21.4862,20.952,20.2117,19.7832,19.0994,18.2619,17.4483,15.9675,15.3022,14.6541,13.3892,11.985,11.0605,10.1933,9.8741,8.6952,8.5395,7.1659,7.3617,7.0466,7.4003,6.6369,7.082,7.0835,7.3748,7.9787,8.362,9.1932,9.3298,10.1514,11.1277,12.2287,13.2554,14.1224
6940000,-63,52,14.9664,15.8792,17.0335,18.0326,18.8836,20.3318,20.2372,21.3273,20.9676,22.0407,22.5457,22.3066,23.1999,23.2189,22.8118,22.653,22.5061,21.6849,21.2406,20.7578,19.9784,19.3771,18.5092,17.5432,17.0681,16.4287,15.2095,14.062,12.8051,12.2908,11.2433,9.961,9.6658,8.9083,8.3016,8.0786,7.6636,7.4631,6.8718,6.9471,7.2757,7.3829,8.0432,8.0734,8.3371,9.6325,10.0005,10.231,11.5633,12.1665,12.8306,13.4024
6960000,-67,52,14.7927,15.6377,16.8341,17.769,18.3457,19.8216,20.4756,21.2726,21.3773,22.1713,22.5629,23.3397,23.1457,22.9909,23.2272,22.4714,22.082,22.433,21.7857,20.9359,19.6644,19.6105,18.953,17.9726,17.234,16.2426,14.4714,13.8917,13.2274,11.8938,11.1693,10.5401,9.4609,9.1149,8.4182,7.9044,7.6753,7.3109,6.8832,6.9936,7.444,6.9525,7.7781,8.2831,8.6998,8.617,9.8,11.0874,10.8881,12.2615,13.313,13.7467
6980000,-62,52,14.8677,15.4717,16.9704,17.8151,19.0469,19.4436,19.9775,21.2745,21.2104,22.2814,22.2085,23.056,23.5834,23.0253,22.8076,22.7347,22.3464,21.889,21.6371,20.5735,19.9866,19.6113,18.4366,18.0159,16.7693,15.9614,15.3071,13.977,13.3457,11.8199,11.0377,10.391,9.595,8.8528,8.0025,7.0975,7.5947,7.0782,6.8357,7.1823,7.3483,7.1449,7.3825,8.0382,8.6845,8.7257,9.9152,10.6035,11.4003,12.5615,12.5589,13.6866
7000000,-67,52,14.8818,16.142,16.8687,18.1542,18.3842,19.159,20.2585,20.3639,21.2233,21.8874,22.0835,22.9102,23.2012,23.3249,22.1482,23.1842,22.3088,22.5642,21.3145,20.8528,20.3311,19.5481,18.7837,17.5118,16.7767,15.6402,14.5748,13.87,13.2304,11.9652,11.1622,11.1892,9.8377,9.3971,8.1617,7.9098,7.3304,7.3511,7.2507,6.6922,6.9187,7.0839,7.4804,7.5465,7.4086,8.7985,9.589,10.8386,11.5267,12.2065,13.4935,14.0611
7020000,-56,52,15.2119,15.3893,16.8294,17.9996,19.1695,18.7882,20.3896,21.1291,21.2924,22.1611,22.3792,23.162,23.4739,23.2154,23.1015,23.1024,22.474,22.4471,21.5851,20.9783,20.5857,19.2717,18.8814,18.2497,17.2474,16.0523,14.813,13.7114,13.1185,12.5652,10.722,10.5488,9.6892,8.87,7.9185,8.6231,7.5343,7.4025,7.5705,6.869,7.1387,7.1851,7.6246,8.3567,8.3218,8.5141,9.3651,10.6849,11.5578,11.8676,13.0511,13.9914
7040000,-61,52,14.897,16.0524,16.8876,18.2232,19.098,18.8038,19.9791,20.4373,21.4941,22.3986,22.9612,22.9298,23.5092,22.6595,22.7316,22.4641,22.8034,22.6075,21.6089,20.9168,20.1672,19.3959,18.3995,18.1659,17.1426,16.0346,14.7926,14.7393,13.0802,12.5701,11.5598,10.3418,9.6533,9.2837,7.8453,8.2212,6.9768,7.6225,7.4212,7.6121,6.6785,7.5991,7.7062,8.1052,8.1904,9.3477,9.8081,10.3384,11.7496,11.9519,13.3223,14.5758
7060000,-69,52,14.7914,15.7939,17.0063,18.2529,18.5446,19.272,20.6516,21.0529,21.2884,22.1202,22.0395,22.6509,22.7564,23.3597,22.7267,22.6098,22.9399,22.402,21.6084,21.201,20.8697,19.5662,18.9602,17.7897,16.8864,15.7557,15.2832,14.5231,13.1679,12.1028,11.2653,10.1555,9.2999,8.4028,8.5181,7.8687,7.4503,6.9005,7.4382,6.8008,6.8343,6.9838,7.8045,8.347,8.049,8.9272,9.7013,10.7321,11.0882,12.569,12.9123,13.9744
7080000,-63,52,15.2765,16.4696,17.2934,18.2944,18.8373,19.633,19.9573,20.9829,21.3382,21.8672,23.1091,22.9928,22.5219,22.9224,22.6767,23.0748,22.4629,22.4133,21.5577,21.2036,20.1659,19.7,18.7531,17.5872,17.2562,15.6177,15.1517,13.8354,13.3745,11.6621,11.5721,10.7245,9.4474,8.2102,8.1909,7.975,7.7542,6.8987,7.2702,7.0497,6.9841,7.2275,7.6442,8.2633,7.8788,9.3017,9.8776,10.5395,11.4485,11.8393,12.9321,13.923
7100000,-71,52,14.6449,15.9353,17.3364,17.4862,18.4557,19.4468,20.4774,21.3218,21.6653,22.3156,22.3001,22.7029,22.8372,22.7617,23.2726,23.0872,22.0046,22.3913,21.6459,21.248,20.3859,20.0871,18.7383,17.743,16.3175,15.9196,14.7175,14.3941,13.1777,12.3877,11.1877,10.5425,9.2052,9.0763,8.7835,7.7533,6.9634,7.6503,7.2715,6.9825,7.1216,7.0827,7.3368,7.7751,8.0366,9.3864,9.6459,11.1061,11.6598,12.2929,13.023,13.9983
7120000,-71,52,15.2817,16.2039,16.5912,17.7225,18.3913,19.3718,20.3748,21.6785,21.538,21.9102,22.3741,22.4088,22.6344,23.1961,23.093,22.6642,22.413,22.3157,22.0641,20.7905,20.1577,20.0227,19.0807,17.5764,16.8505,15.5728,14.6438,14.1818,13.4854,11.7724,11.4884,10.2846,9.6259,8.7429,7.6982,7.8261,7.4905,6.6563,7.2167,7.0529,6.688,7.3761,7.4712,7.508,8.8793,8.6628,9.9885,9.9838,11.1683,12.5195,12.6662,13.5334
7140000,-58,52,15.2687,15.7657,17.3617,17.6133,18.0614,19.4231,20.2836,21.2551,21.7757,22.2209,22.7624,22.6259,22.9534,22.8233,23.7919,22.7404,22.6306,22.2001,21.5987,21.0602,20.0349,19.4962,18.3769,17.9858,16.9771,15.5751,14.3246,13.4787,13.1473,12.0576,11.5381,10.3638,10.2501,9.0516,8.3845,7.5018,8.1963,6.8433,6.9794,6.5842,7.1289,7.3552,7.4287,7.9349,8.262,9.3642,9.4145,10.5979,11.4288,12.702,12.7897,14.3365
7160000,-62,52,14.9871,15.5915,17.3905,17.899,18.7628,19.5333,20.4403,20.7629,21.7943,22.2982,22.4764,22.6149,22.4724,22.7584,23.1406,22.8766,22.5774,21.9624,21.2793,20.8365,20.7045,19.9943,18.5866,18.0185,16.5636,16.1387,14.9016,13.7869,12.9503,12.1329,11.1285,10.4533,9.6728,9.116,8.5525,8.0723,7.2255,7.306,7.6366,6.6111,7.1615,6.878,7.6588,8.4019,8.6222,9.2606,9.7522,10.7273,11.2265,11.8646,13.0937,14.3157
7180000,-71,52,14.8808,15.5604,16.1296,17.6112,19.2874,19.4601,20.0454,21.1099,21.8994,21.9933,22.4902,23.2025,23.2981,22.5734,22.9647,23.1136,22.5886,22.3384,21.6833,20.8914,20.2301,19.8347,18.6795,17.757,17.1525,16.2309,15.0218,14.3812,12.5171,12.3208,10.9805,10.3684,9.7238,8.7209,9.0806,7.9359,7.4183,7.5821,6.8929,7.1599,7.484,7.4285,7.4517,7.9583,9.3102,9.704,8.9846,10.6292,11.1475,12.0112,12.5452,13.9135
7200000,-63,52,14.8013,16.0911,17.6767,17.7177,19.1518,19.6486,20.1501,20.9411,21.6222,22.0788,22.6755,23.0121,22.3247,23.328,22.8024,22.7596,22.1795,21.7479,21.2315,21.0946,19.9518,19.3532,18.9059,17.1776,16.5652,15.7853,15.337,14.1334,13.0534,12.6662,11.7991,10.1604,9.3729,8.6829,8.6014,7.9205,7.0107,7.2144,6.9854,7.4073,6.8302,7.2998,7.195,8.6078,8.7747,9.3158,9.9449,10.0086,10.6659,12.0146,13.3147,14.2983
7220000,-58,52,14.9802,16.1618,16.7162,17.5915,18.3544,19.4193,20.4084,21.085,21.1617,22.4618,22.4171,23.2426,23.0379,22.8222,23.3207,22.6367,22.5207,21.4395,21.3806,20.9788,19.8769,19.6265,18.4902,18.1149,16.8914,15.7571,14.9279,14.3685,13.3127,12.1831,11.2865,10.4943,10.3562,9.0638,8.6759,7.8174,7.0942,7.1986,7.0015,7.0316,6.7691,7.1485,7.2131,8.3461,9.0848,8.8839,10.2247,10.6959,11.4239,11.997,13.1543,14.0764
